dataset,tau,model,metric,mean,std
560_bodyfat,.9,LinearQuantile,coverage,0.04454901960784317,0.028898102810059393
560_bodyfat,.9,SQR,complexity,11.6,0.7999999999999999
560_bodyfat,.9,DecisionTree,complexity,70.6,18.99052395275075
560_bodyfat,.9,LinearQuantile,complexity,14.0,0.0
561_cpu,.9,SQR,losses,0.0021679497883175373,0.0025685165579222946
561_cpu,.9,LightGBM,losses,0.013112913100627416,0.00657398445215408
561_cpu,.9,DecisionTree,losses,0.006921463661547023,0.004470145483404323
561_cpu,.9,LinearQuantile,losses,0.0072800145751384425,0.0024841085573302623
561_cpu,.9,SQR,coverage,0.05414634146341464,0.017582133030901243
561_cpu,.9,LightGBM,coverage,0.061904761904761865,0.024281045302822785
561_cpu,.9,DecisionTree,coverage,0.09117305458768879,0.03902404457564954
561_cpu,.9,LinearQuantile,coverage,0.025342624854819973,0.015596096285316993
561_cpu,.9,SQR,complexity,12.4,3.2619012860600183
561_cpu,.9,DecisionTree,complexity,58.6,15.041276541570532
561_cpu,.9,LinearQuantile,complexity,7.0,0.0
562_cpu_small,.9,SQR,losses,0.006306513350511989,0.00033242365855696817
562_cpu_small,.9,LightGBM,losses,0.009367921405565277,0.0005031017553403619
562_cpu_small,.9,DecisionTree,losses,0.004809469712866092,0.00016153781399437002
562_cpu_small,.9,LinearQuantile,losses,0.03224134354107963,0.0009079867267174077
562_cpu_small,.9,SQR,coverage,0.00815405325472438,0.00254574040554542
562_cpu_small,.9,LightGBM,coverage,0.014503334100649523,0.010598587923483282
562_cpu_small,.9,DecisionTree,coverage,0.01115890820588803,0.007438479667718709
562_cpu_small,.9,LinearQuantile,coverage,0.0340339749735723,0.006390603650576476
562_cpu_small,.9,SQR,complexity,4.4,0.7999999999999999
562_cpu_small,.9,DecisionTree,complexity,247.8,40.508764483750916
562_cpu_small,.9,LinearQuantile,complexity,12.0,0.0
564_fried,.9,SQR,losses,0.007585632967319273,0.0022622437383212723
564_fried,.9,LightGBM,losses,0.01335768455054552,0.00012362123756268632
564_fried,.9,DecisionTree,losses,0.010258904207511042,8.711435046126773e-05
564_fried,.9,LinearQuantile,losses,0.013519429009198319,0.00011805070462001526
564_fried,.9,SQR,coverage,0.007162325768632516,0.0070850530025414185
564_fried,.9,LightGBM,coverage,0.026903321053769847,0.003635083564031591
564_fried,.9,DecisionTree,coverage,0.06493325572752724,0.007556030098663877
564_fried,.9,LinearQuantile,coverage,0.006745659365204615,0.0036051964378211025
564_fried,.9,SQR,complexity,14.6,3.2619012860600183
564_fried,.9,DecisionTree,complexity,2332.6,358.9571562178417
564_fried,.9,LinearQuantile,complexity,10.0,0.0
573_cpu_act,.9,SQR,losses,0.005835122574374853,0.000549620893626928
573_cpu_act,.9,LightGBM,losses,0.00908807179270833,0.0005108832996675553
573_cpu_act,.9,DecisionTree,losses,0.004407949322124631,0.00016855095169019326
573_cpu_act,.9,LinearQuantile,losses,0.03117842497826569,0.0008533875464872795
573_cpu_act,.9,SQR,coverage,0.00888747345123182,0.0033424593715987573
573_cpu_act,.9,LightGBM,coverage,0.021680675774635484,0.014110755102188103
573_cpu_act,.9,DecisionTree,coverage,0.010572514733588556,0.00784303446194854
573_cpu_act,.9,LinearQuantile,coverage,0.03415577710879727,0.005082143560132215
573_cpu_act,.9,SQR,complexity,5.4,2.8000000000000003
573_cpu_act,.9,DecisionTree,complexity,250.2,40.607388490273536
573_cpu_act,.9,LinearQuantile,complexity,21.0,0.0
574_house_16H,.9,SQR,losses,0.018237892181970812,0.0002973744816853543
574_house_16H,.9,LightGBM,losses,0.012158315692505296,0.0003833840160122977
574_house_16H,.9,DecisionTree,losses,0.012205247547983434,0.00033847730650163793
574_house_16H,.9,LinearQuantile,losses,0.01834278313022722,0.00036280848526390734
574_house_16H,.9,SQR,coverage,0.01169205091762271,0.006229907398834411
574_house_16H,.9,LightGBM,coverage,0.03420815605972767,0.0019862561883799592
574_house_16H,.9,DecisionTree,coverage,0.03364650626740826,0.007693932460091586
574_house_16H,.9,LinearQuantile,coverage,0.002940833531294107,0.002116610542373647
574_house_16H,.9,SQR,complexity,6.4,0.7999999999999999
574_house_16H,.9,DecisionTree,complexity,677.4,74.86948644140682
574_house_16H,.9,LinearQuantile,complexity,16.0,0.0
579_fri_c0_250_5,.9,SQR,losses,0.011573737060151648,0.0019897549276973905
579_fri_c0_250_5,.9,LightGBM,losses,0.027681647155542832,0.002913013033900609
579_fri_c0_250_5,.9,DecisionTree,losses,0.02912610079105276,0.004649157660473552
579_fri_c0_250_5,.9,LinearQuantile,losses,0.04820337467591226,0.006508699820535278
579_fri_c0_250_5,.9,SQR,coverage,0.03600000000000001,0.02653299832284322
579_fri_c0_250_5,.9,LightGBM,coverage,0.02400000000000002,0.014966629547095779
579_fri_c0_250_5,.9,DecisionTree,coverage,0.06800000000000002,0.027129319932501044
579_fri_c0_250_5,.9,LinearQuantile,coverage,0.45599999999999996,0.0366606055596467
579_fri_c0_250_5,.9,SQR,complexity,11.4,2.0591260281974
579_fri_c0_250_5,.9,DecisionTree,complexity,22.6,12.799999999999999
579_fri_c0_250_5,.9,LinearQuantile,complexity,5.0,0.0
581_fri_c3_500_25,.9,SQR,losses,0.008867357806691234,0.002081022989594271
581_fri_c3_500_25,.9,LightGBM,losses,0.019669687731521217,0.0019597666411073724
581_fri_c3_500_25,.9,DecisionTree,losses,0.018682497526543773,0.0015899872714472687
581_fri_c3_500_25,.9,LinearQuantile,losses,0.06952438306502641,0.005493535852843463
581_fri_c3_500_25,.9,SQR,coverage,0.024,0.0162480768092719
581_fri_c3_500_25,.9,LightGBM,coverage,0.028000000000000025,0.024819347291981736
581_fri_c3_500_25,.9,DecisionTree,coverage,0.11200000000000002,0.049558046773455475
581_fri_c3_500_25,.9,LinearQuantile,coverage,0.462,0.04354308211415449
581_fri_c3_500_25,.9,SQR,complexity,11.4,2.1540659228538015
581_fri_c3_500_25,.9,DecisionTree,complexity,57.0,20.079840636817814
581_fri_c3_500_25,.9,LinearQuantile,complexity,25.0,0.0
582_fri_c1_500_25,.9,SQR,losses,0.009501095864876321,0.0035566116115158444
582_fri_c1_500_25,.9,LightGBM,losses,0.023754599676559896,0.0017581573083280833
582_fri_c1_500_25,.9,DecisionTree,losses,0.020070933838105716,0.001985912694014879
582_fri_c1_500_25,.9,LinearQuantile,losses,0.08157956892115673,0.008452933587961
582_fri_c1_500_25,.9,SQR,coverage,0.016000000000000014,0.013564659966250548
582_fri_c1_500_25,.9,LightGBM,coverage,0.02200000000000002,0.02039607805437116
582_fri_c1_500_25,.9,DecisionTree,coverage,0.06400000000000002,0.05642694391866354
582_fri_c1_500_25,.9,LinearQuantile,coverage,0.43000000000000005,0.026076809620810597
582_fri_c1_500_25,.9,SQR,complexity,12.4,2.4166091947189146
582_fri_c1_500_25,.9,DecisionTree,complexity,43.4,22.24949437627741
582_fri_c1_500_25,.9,LinearQuantile,complexity,25.0,0.0
583_fri_c1_1000_50,.9,SQR,losses,0.010402106545215454,0.0031994460815043717
583_fri_c1_1000_50,.9,LightGBM,losses,0.023935696419895992,0.0010395576378841157
583_fri_c1_1000_50,.9,DecisionTree,losses,0.019472253499351205,0.0008679331638280745
583_fri_c1_1000_50,.9,LinearQuantile,losses,0.0816289927060287,0.003685048621113148
583_fri_c1_1000_50,.9,SQR,coverage,0.02400000000000002,0.011135528725660055
583_fri_c1_1000_50,.9,LightGBM,coverage,0.015000000000000013,0.011832159566199244
583_fri_c1_1000_50,.9,DecisionTree,coverage,0.05400000000000005,0.019595917942265444
583_fri_c1_1000_50,.9,LinearQuantile,coverage,0.434,0.033226495451672305
583_fri_c1_1000_50,.9,SQR,complexity,12.2,3.249615361854384
583_fri_c1_1000_50,.9,DecisionTree,complexity,53.0,12.83744522870497
583_fri_c1_1000_50,.9,LinearQuantile,complexity,50.0,0.0
584_fri_c4_500_25,.9,SQR,losses,0.01025518770396958,0.001620056366169077
584_fri_c4_500_25,.9,LightGBM,losses,0.01873192575995209,0.0037021310697444875
584_fri_c4_500_25,.9,DecisionTree,losses,0.018961518852957115,0.002990694760996455
584_fri_c4_500_25,.9,LinearQuantile,losses,0.06996109002946055,0.005468546990498786
584_fri_c4_500_25,.9,SQR,coverage,0.028000000000000025,0.017204650534085267
584_fri_c4_500_25,.9,LightGBM,coverage,0.03600000000000003,0.01743559577416271
584_fri_c4_500_25,.9,DecisionTree,coverage,0.11200000000000003,0.07304792947099871
584_fri_c4_500_25,.9,LinearQuantile,coverage,0.43200000000000005,0.01469693845669906
584_fri_c4_500_25,.9,SQR,complexity,10.8,1.1661903789690602
584_fri_c4_500_25,.9,DecisionTree,complexity,42.6,20.915066339842195
584_fri_c4_500_25,.9,LinearQuantile,complexity,25.0,0.0
586_fri_c3_1000_25,.9,SQR,losses,0.007201774567736083,0.0025850787447223985
586_fri_c3_1000_25,.9,LightGBM,losses,0.01549993626912657,0.0013322521798564953
586_fri_c3_1000_25,.9,DecisionTree,losses,0.01399472692664748,0.00038210422960021284
586_fri_c3_1000_25,.9,LinearQuantile,losses,0.06013366224996615,0.003219819419672871
586_fri_c3_1000_25,.9,SQR,coverage,0.027000000000000024,0.022715633383201116
586_fri_c3_1000_25,.9,LightGBM,coverage,0.02300000000000002,0.012083045973594582
586_fri_c3_1000_25,.9,DecisionTree,coverage,0.08600000000000003,0.04282522621072771
586_fri_c3_1000_25,.9,LinearQuantile,coverage,0.42300000000000004,0.027313000567495326
586_fri_c3_1000_25,.9,SQR,complexity,13.6,1.8547236990991407
586_fri_c3_1000_25,.9,DecisionTree,complexity,89.4,40.642834546817724
586_fri_c3_1000_25,.9,LinearQuantile,complexity,25.0,0.0
588_fri_c4_1000_100,.9,SQR,losses,0.0056419887801572284,0.0015183866494791985
588_fri_c4_1000_100,.9,LightGBM,losses,0.015515512794407053,0.000976980221527185
588_fri_c4_1000_100,.9,DecisionTree,losses,0.013116577994435375,0.0010720580290945203
588_fri_c4_1000_100,.9,LinearQuantile,losses,0.0663054907186311,0.002698956014724642
588_fri_c4_1000_100,.9,SQR,coverage,0.007000000000000006,0.00509901951359279
588_fri_c4_1000_100,.9,LightGBM,coverage,0.01100000000000001,0.01019803902718558
588_fri_c4_1000_100,.9,DecisionTree,coverage,0.06000000000000003,0.031144823004794882
588_fri_c4_1000_100,.9,LinearQuantile,coverage,0.446,0.01881488772222678
588_fri_c4_1000_100,.9,SQR,complexity,14.4,1.3564659966250536
588_fri_c4_1000_100,.9,DecisionTree,complexity,55.8,9.6
588_fri_c4_1000_100,.9,LinearQuantile,complexity,100.0,0.0
589_fri_c2_1000_25,.9,SQR,losses,0.009926303055896861,0.0020612568888814416
589_fri_c2_1000_25,.9,LightGBM,losses,0.020030132998001243,0.001101872643634615
589_fri_c2_1000_25,.9,DecisionTree,losses,0.01739260416692385,0.001579209374771046
589_fri_c2_1000_25,.9,LinearQuantile,losses,0.0735617251597961,0.0027611097853300643
589_fri_c2_1000_25,.9,SQR,coverage,0.025000000000000022,0.010954451150103331
589_fri_c2_1000_25,.9,LightGBM,coverage,0.02300000000000002,0.008717797887081356
589_fri_c2_1000_25,.9,DecisionTree,coverage,0.06300000000000003,0.02461706725018234
589_fri_c2_1000_25,.9,LinearQuantile,coverage,0.42699999999999994,0.017204650534085247
589_fri_c2_1000_25,.9,SQR,complexity,13.6,2.870540018881465
589_fri_c2_1000_25,.9,DecisionTree,complexity,61.8,2.0396078054371136
589_fri_c2_1000_25,.9,LinearQuantile,complexity,25.0,0.0
590_fri_c0_1000_50,.9,SQR,losses,0.009578516322039354,0.001612584607795396
590_fri_c0_1000_50,.9,LightGBM,losses,0.02075347020459027,0.0010052944739004238
590_fri_c0_1000_50,.9,DecisionTree,losses,0.02046756774459433,0.00039132111418565966
590_fri_c0_1000_50,.9,LinearQuantile,losses,0.04134854273177836,0.0027143538927712203
590_fri_c0_1000_50,.9,SQR,coverage,0.022,0.01326649916142158
590_fri_c0_1000_50,.9,LightGBM,coverage,0.017000000000000015,0.014352700094407337
590_fri_c0_1000_50,.9,DecisionTree,coverage,0.052000000000000025,0.03472751070837067
590_fri_c0_1000_50,.9,LinearQuantile,coverage,0.465,0.020493901531919195
590_fri_c0_1000_50,.9,SQR,complexity,10.6,1.2
590_fri_c0_1000_50,.9,DecisionTree,complexity,36.2,11.496086290559932
590_fri_c0_1000_50,.9,LinearQuantile,complexity,50.0,0.0
591_fri_c1_100_10,.9,SQR,losses,0.011826898996426149,0.004251547433160343
591_fri_c1_100_10,.9,LightGBM,losses,0.028552471138083724,0.0039001995796106403
591_fri_c1_100_10,.9,DecisionTree,losses,0.030632527545611733,0.007174783536995995
591_fri_c1_100_10,.9,LinearQuantile,losses,0.09724424974301367,0.026430277287609338
591_fri_c1_100_10,.9,SQR,coverage,0.05,0.0632455532033676
591_fri_c1_100_10,.9,LightGBM,coverage,0.09,0.037416573867739424
591_fri_c1_100_10,.9,DecisionTree,coverage,0.08,0.05099019513592784
591_fri_c1_100_10,.9,LinearQuantile,coverage,0.39999999999999997,0.0447213595499958
591_fri_c1_100_10,.9,SQR,complexity,12.2,2.6381811916545836
591_fri_c1_100_10,.9,DecisionTree,complexity,8.6,12.289833196589774
591_fri_c1_100_10,.9,LinearQuantile,complexity,10.0,0.0
592_fri_c4_1000_25,.9,SQR,losses,0.00910526476108844,0.002635878928130167
592_fri_c4_1000_25,.9,LightGBM,losses,0.0166638864876488,0.0013679375555196523
592_fri_c4_1000_25,.9,DecisionTree,losses,0.015010092764169387,0.0018342411046211725
592_fri_c4_1000_25,.9,LinearQuantile,losses,0.06232723431026712,0.0064718935202451216
592_fri_c4_1000_25,.9,SQR,coverage,0.018000000000000016,0.010770329614269018
592_fri_c4_1000_25,.9,LightGBM,coverage,0.03400000000000001,0.009695359714832642
592_fri_c4_1000_25,.9,DecisionTree,coverage,0.05500000000000003,0.03146426544510455
592_fri_c4_1000_25,.9,LinearQuantile,coverage,0.44000000000000006,0.056302753041037004
592_fri_c4_1000_25,.9,SQR,complexity,12.4,2.4979991993593593
592_fri_c4_1000_25,.9,DecisionTree,complexity,52.2,11.838918869558993
592_fri_c4_1000_25,.9,LinearQuantile,complexity,25.0,0.0
593_fri_c1_1000_10,.9,SQR,losses,0.007927603860404846,0.0015648580257615558
593_fri_c1_1000_10,.9,LightGBM,losses,0.020394726691508065,0.00032844759298504995
593_fri_c1_1000_10,.9,DecisionTree,losses,0.017948677795889323,0.0009689687469278827
593_fri_c1_1000_10,.9,LinearQuantile,losses,0.07151003553241092,0.0023809126143066995
593_fri_c1_1000_10,.9,SQR,coverage,0.025000000000000022,0.021679483388678818
593_fri_c1_1000_10,.9,LightGBM,coverage,0.013000000000000012,0.008124038404635969
593_fri_c1_1000_10,.9,DecisionTree,coverage,0.07100000000000002,0.01743559577416266
593_fri_c1_1000_10,.9,LinearQuantile,coverage,0.44300000000000006,0.019390719429665318
593_fri_c1_1000_10,.9,SQR,complexity,14.0,2.756809750418044
593_fri_c1_1000_10,.9,DecisionTree,complexity,61.0,1.2649110640673518
593_fri_c1_1000_10,.9,LinearQuantile,complexity,10.0,0.0
594_fri_c2_100_5,.9,SQR,losses,0.011479643139300234,0.002619400641803416
594_fri_c2_100_5,.9,LightGBM,losses,0.02815019579819674,0.005030994312227421
594_fri_c2_100_5,.9,DecisionTree,losses,0.024252370833688287,0.005884655177826489
594_fri_c2_100_5,.9,LinearQuantile,losses,0.1057706013734823,0.035856225491938676
594_fri_c2_100_5,.9,SQR,coverage,0.08999999999999997,0.037416573867739444
594_fri_c2_100_5,.9,LightGBM,coverage,0.039999999999999994,0.0374165738677394
594_fri_c2_100_5,.9,DecisionTree,coverage,0.040000000000000015,0.020000000000000007
594_fri_c2_100_5,.9,LinearQuantile,coverage,0.49000000000000005,0.20832666655999654
594_fri_c2_100_5,.9,SQR,complexity,13.0,1.7888543819998317
594_fri_c2_100_5,.9,DecisionTree,complexity,9.0,12.13260071048248
594_fri_c2_100_5,.9,LinearQuantile,complexity,5.0,0.0
595_fri_c0_1000_10,.9,SQR,losses,0.008551935549060332,0.0006730764114819326
595_fri_c0_1000_10,.9,LightGBM,losses,0.019746258203970087,0.0009872270955513347
595_fri_c0_1000_10,.9,DecisionTree,losses,0.019142412044619993,0.0007501777666677972
595_fri_c0_1000_10,.9,LinearQuantile,losses,0.038116028218570096,0.0027466041385338638
595_fri_c0_1000_10,.9,SQR,coverage,0.018000000000000016,0.009797958971132722
595_fri_c0_1000_10,.9,LightGBM,coverage,0.027000000000000003,0.011224972160321799
595_fri_c0_1000_10,.9,DecisionTree,coverage,0.05500000000000003,0.026645825188948438
595_fri_c0_1000_10,.9,LinearQuantile,coverage,0.40700000000000003,0.05591064299397744
595_fri_c0_1000_10,.9,SQR,complexity,12.4,1.4966629547095764
595_fri_c0_1000_10,.9,DecisionTree,complexity,38.6,11.128342194594845
595_fri_c0_1000_10,.9,LinearQuantile,complexity,10.0,0.0
596_fri_c2_250_5,.9,SQR,losses,0.01197421115363182,0.0013017347327551154
596_fri_c2_250_5,.9,LightGBM,losses,0.026361878285315256,0.0038773397466231193
596_fri_c2_250_5,.9,DecisionTree,losses,0.026248652327478368,0.0057727464246853915
596_fri_c2_250_5,.9,LinearQuantile,losses,0.08544047284179893,0.011282955782473097
596_fri_c2_250_5,.9,SQR,coverage,0.040000000000000015,0.033466401061363026
596_fri_c2_250_5,.9,LightGBM,coverage,0.04800000000000002,0.03709447398198281
596_fri_c2_250_5,.9,DecisionTree,coverage,0.09200000000000001,0.07332121111929346
596_fri_c2_250_5,.9,LinearQuantile,coverage,0.396,0.08333066662399864
596_fri_c2_250_5,.9,SQR,complexity,11.4,2.4979991993593593
596_fri_c2_250_5,.9,DecisionTree,complexity,15.4,11.128342194594845
596_fri_c2_250_5,.9,LinearQuantile,complexity,5.0,0.0
597_fri_c2_500_5,.9,SQR,losses,0.01081354783883788,0.004471699754627786
597_fri_c2_500_5,.9,LightGBM,losses,0.020839434426052218,0.0019583318062251324
597_fri_c2_500_5,.9,DecisionTree,losses,0.019669167408902295,0.0011472611108624936
597_fri_c2_500_5,.9,LinearQuantile,losses,0.07971642896070372,0.006723711931845515
597_fri_c2_500_5,.9,SQR,coverage,0.010000000000000009,0.006324555320336764
597_fri_c2_500_5,.9,LightGBM,coverage,0.02200000000000002,0.016000000000000014
597_fri_c2_500_5,.9,DecisionTree,coverage,0.052000000000000025,0.04707440918375928
597_fri_c2_500_5,.9,LinearQuantile,coverage,0.418,0.0348711915483254
597_fri_c2_500_5,.9,SQR,complexity,12.4,2.4166091947189146
597_fri_c2_500_5,.9,DecisionTree,complexity,32.6,18.478095139921752
597_fri_c2_500_5,.9,LinearQuantile,complexity,5.0,0.0
598_fri_c0_1000_25,.9,SQR,losses,0.011671294277654716,0.0014211673392403742
598_fri_c0_1000_25,.9,LightGBM,losses,0.02243082133465851,0.0007916747390291842
598_fri_c0_1000_25,.9,DecisionTree,losses,0.021938381691193932,0.0011188168925891113
598_fri_c0_1000_25,.9,LinearQuantile,losses,0.04609078480845853,0.003385133774504424
598_fri_c0_1000_25,.9,SQR,coverage,0.01200000000000001,0.0040000000000000036
598_fri_c0_1000_25,.9,LightGBM,coverage,0.01200000000000001,0.009273618495495711
598_fri_c0_1000_25,.9,DecisionTree,coverage,0.04200000000000004,0.025612496949731417
598_fri_c0_1000_25,.9,LinearQuantile,coverage,0.429,0.03786819245752297
598_fri_c0_1000_25,.9,SQR,complexity,9.2,0.7483314773547882
598_fri_c0_1000_25,.9,DecisionTree,complexity,45.8,17.870646322950943
598_fri_c0_1000_25,.9,LinearQuantile,complexity,25.0,0.0
599_fri_c2_1000_5,.9,SQR,losses,0.010670959447254503,0.0037098747518556053
599_fri_c2_1000_5,.9,LightGBM,losses,0.019879617667747086,0.0008726679201970257
599_fri_c2_1000_5,.9,DecisionTree,losses,0.018726093549795753,0.0015046563383035816
599_fri_c2_1000_5,.9,LinearQuantile,losses,0.07816425152728847,0.0011564709741102748
